depth,sender,receiver,amount,symbol,sender_type,sender_annotation,receiver_type,receiver_annotation,token,token_type,token_id
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xd0647a83536e8cf53f3810dcebb9a6f03dd6c7a8,0.2171361,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xdba29cd5eb7b703e7b31ca6c32f8a896e4f86f09,0.21711713,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x6243b6c2d7aa87999e6fdf97cf449b94246b7aff,0.2169552,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x31c2efc08ade7876afdb58ec3d03042f8e275525,0.2166915,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x1b7b5256e6b69217f41b823454694e9cb853ee68,0.21656788,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xe531912e6d0807e9c0a436531315da943b75649d,0.21638763,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xe513dc2fd8043209a6f24b80c00b6a8a1ef195eb,0.216084,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xde78252f8b20ece3eea714a4778682d030433e31,0.21607671,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x2b397d9c806798bb32fac87be0b61c3687ab4bcf,0.21556543,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x747f75217e99f92611d4fcbd651071150d136827,0.21539752,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x77f4eeb6f2e69c78cbb36ba45b94480bddd2d0aa,0.2149995,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xd6a89040b483b98dab3d43d4a3fd627c2b5a71b6,0.21433403,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x8e19f97c38e1a0199d92c206da8e96dae56c16d0,0.21425814,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x3371fd7d20ba6aa72d997c056f4c15883b0c0094,0.2138614,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc08b7ad61001f5e932fbbcb5d61cb46b618dd6e3,0.213644,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x4f8a890fa91e530b5e18dd87bf5038267bbcef8a,0.21325786,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x82a551c51c72fbe562a17f27f1964b2b1d7e21c9,0.213231,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x94d2ae84d86abea7ac34df63670d3b858098b585,0.21257101,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xda88ec0fd479d3b4d9847b0acb2884c3e011ba9a,0.21221077,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc7ada850b755d11e8bc791b49614f183122b2b1a,0.21216371,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x42059b9338833bc1af600d98cd69e34808ebd0ba,0.21155266,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x6d4c26891f98a33274e5673d2c16c2e0d24c5439,0.21122814,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x739c7d8d5bb5faa3fc85b475c91439cc67ffb2ec,0.2110446,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x3f7627446600129b501cab7bb1b8d364074d167c,0.21094251,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x122b541c2f2a960e5f1fc26c7ac8cfab2f1c980e,0.2108983,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x62bb3d446039e5632566ec7b42e2aa33adafc605,0.210463,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x8c9b4342254979230ba08d8f316e873bdc545e45,0.21021,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x92b21d6045d2e2c2403c27d4b5018eb817eacd9f,0.21019421524499401,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x14077a6c73fd007e9122bfec00f9bde49b548bbb,0.21010104754549902,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xf3ba26f1849112c8ffa816465e13f074d1e71528,0.210063,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xabd6ba4f003f9332d513c82f60b930b04a57a9fd,0.209555,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x492bc3a31ef73a1a8ce6386c2ac6be11dbeca289,0.20953155,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc80dbe7cd7db38e573e30fb7b4d776ad983b217b,0.20920948,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xa1b09e2ce148832232588ae10de6fc1ecd5551a8,0.209084,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x0e555f1ad9f82f510d1f2413475c804e046e1886,0.2081505,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x8268c0727826f0726214c87430db3906d8c61791,0.207991,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc94076b00ffb67e0eee8667436cc75c8f5fab6ae,0.20793048,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x677ec230180c61097687adcd0f71c7ff7fd3c947,0.20777631,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc4a63cc373b48b64d38f125ffdcd0359e9cbccd2,0.2071967,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x6ffcf54478d8e74eca688c6139962706888c070b,0.206845,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xa8dad3a1dd7d2f0a5cca7bdfaa780d4723d8619e,0.206355,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xe6ee22f17fbdeb01955753fd7f795413e465b663,0.20604809,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x715ef1a40ff13a05e097a226c07b98076cb8e260,0.20601823888592702,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x6c629341db794284c301a3ac9128efdfa42df431,0.205157856571028,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x5b100d9bc425328585e4a84570b59432e05d1351,0.205105,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x499bb375fcb0cdbb4c802552a40bbb936a12c423,0.205090635260694,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x3aa55fbc835c47778575813222310bcfb1167894,0.20502796,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc4e433d89a6d7fe680ef8da63141451ff9121119,0.20393003533346502,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xff70151dbb166b04a18f2d34f5269adb841fb214,0.203820711857309,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x8d30daabe334f7f57219a6c4a6c6367cceb16da6,0.203596583480571,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x42ce0bceed571e90fe04e914d432b5e1f61f1696,0.20352587,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x8bcd5942d0377c6caf57b6636e34ca14f7b0644e,0.20346177,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x3161e6996475c7988b65c2953293bce39f5b5b88,0.20331737687468499,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x3433c82129d6a2888b45361773b21df3c05e01b7,0.20329210411286,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x6be84d131d7bf1053f10c068432349fc667f9c1d,0.203243226491115,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x041f769019eb4ab81b7d024995d0325a4d3fd8f4,0.20318239611216898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xebe596a4b74d12215d14c537f7b68b5d6f8bb8e4,0.203098,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x81f4c1fa69c00f80ba401dedc8c32ef17d371753,0.20293281637684102,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x5704376c28a8590f327e570b5774fbe2e994e47c,0.20291291069857703,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc173ac23b3c5b8dd3a06aeb17b56994efac44ed1,0.202608096966715,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x02220a377102355c949acf0bde9db21e705a1807,0.202068661270003,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x455dbc6cda76e1854ab1225df084be28988ca6d8,0.2006988,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc2b1cb2192d706e19fb2b5baeb44a25c81c769c5,0.20042,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xaac031d0ee2510f89a0d8f29fe950453f693f414,0.200168,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x6fc25f7d05238dce2ed2ade67be8f892d049a23b,0.20015803,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xb2c0f34a835d467180e890ef6f58361550782abe,0.200126,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x0cb6c2504540bb7bcbb7513f951e56fbea98a6bd,0.200105,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x5d55f59c98d49ad8b1b9f81852db26536da2ab36,0.200084,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xb9fd8b323196b521f5a5da526c995ddcd009fab2,0.200084,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x1715e6ffe6caa4558c0b0240b9d24f4e104498c4,0.200084,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x483dc125086734016707d2f950d19356d996aba2,0.200084,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x6113042fcbfc028cf2dc66cee0be68fde4295a77,0.200084,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x079f769fcfe6a8a152b94503729e6834831180c0,0.200063,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xe01ebdcea94d7eced6271bb2e8b065c5480f2b68,0.2,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x518a27ec9f4b507f0fe6752fca4195100a58a33d,0.199584,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x33b8992f45ca3d7b5126df482a5c2bdd440ade57,0.19935971,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x5e6bb5fcf1f6c41f17ebf7334fcedd4d5f6a9f7d,0.19922415,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x199ba154f5edf91ace1efe43801da41b7b5a42ce,0.19910213,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xfd18b7cf773400462e5747d4d85913e2ca4ad7f5,0.198827462030802,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xb034712d182b9b0d7bc2facb6326cfabac0c6a39,0.19842931,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x2ef6b8da7f72817c63160eb5215e4a5032a66c51,0.19805373,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x2220b2846003073c7f54fc7076f748da546498f7,0.197745,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x926584ba21e1eaf796a17a61b2bff9952380e7d2,0.1968149,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xd6ba14e4c4632d01f2f36ce417742fa25536dadc,0.19494805,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x5f1224e163c1d2ceab97513516dea84cce4bf9cd,0.19408425,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x855e85b4ccc05060ef3805e5b6bfcedbf89e8c70,0.19407,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xe48a61720fd72a609c4968ba16be0908091ba660,0.192616,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xb9573c1ec40cac128ab35885bd16b1e1acb7755e,0.192108,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x88c0cd7114fc4521c9ba236027d7ab443a33b175,0.19105956,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xd819da2d3723f99572fc9d8e5df91348acf84ec5,0.19063618,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x57f2780034f3ce034126b456c9917b9b56ad1dd5,0.19021,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xd7e07f13a61046b0bf47547bb8c8759433261fc4,0.18916,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x216ca33c08b2d13c295a2ed9569752203d6058fd,0.18848664,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x95a2595b13527432e368452f967c79b26df81423,0.187352,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x4d5d7dc39a7d0e43ac29de74c6e50006653dad65,0.18731,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc67a9c4d408f3128297fb151bd4e54c664f411dc,0.18720133,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x07f4b48b24e00724d0ea4055304ec4cbdc3ae495,0.18695351,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xd601ceb64b3a19bfc1604d1fcf5cc7501d146cc4,0.1867918,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x170072ab0d7af3936c04dc9cf1cc7d5cae2bcf10,0.18652674,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x2ac0bbd6a075d8e7b11cbe003eea7ca8c37fe3b8,0.18607943,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc69b875b07e45c6b9edf1d276eeec7099fdf6811,0.18601556,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x23c1aa1509c821bd4f68ab536b8cab20334ec611,0.1859676,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x590cff6f076f87655ca4a3ebebe6f4a9f63ccccb,0.1855697,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc06b751f5dca134b42559c7a1e16c6945a59e105,0.1855423,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x2547aa77bc6b817463039e08dea8ae6e44c69a37,0.18525943,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x228c2fc5ab44bf1ec5ca926a57d302ff202580f5,0.185206,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xcf97644856f23813ff093845a5f3e934edfdefb2,0.18375333,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x015144a561f0ee02bedf3483575df44b9b3583d0,0.18360125,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xe68fd760473f6763925ab0168bbfb5a764e81e87,0.18353335,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xe10cab5428dca83056a237915103fb6f93b4411f,0.18346517,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x869a7efeaa2425509d9f28dfa4f4ddc01cdfb2e6,0.183105,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x702886897f7915c2c16fd535b1c4469bac70321c,0.18248104,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x19556ac3322abed3b5cb11259d6c637458eb4ebf,0.1821445,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x5234daaaa7e34bcacdf0a63bce1bff02ced86efd,0.18153385,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x345388c84f68d1efa96da369fc213c56d072b40c,0.18130517,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x90e784e53b331880f656a59beb23a61c6cbafae3,0.18089395,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xe6334a1e98378af0f0e9f9f037f26a9e511e6c1d,0.18054451,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xaeebefabb1d411c62e44b56c35944aadab4c3876,0.180312,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xfd0482d1320d793a6175911e24609921bb266f0a,0.180084,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc6a88ae8618cc66db66a7ac7be6c16a2bd5754fc,0.1791443,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x4290244e8c39a956af23dc2728cbefb05e7655c7,0.17845383,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xdb2a68df8568f6d44eb5380f074b59cacc41155d,0.17830719,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x66c716988ec857562b007f23a0b1ec5a420283ce,0.17793267,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xfab415f11563266e82f69f383f27aff41455900a,0.17786005,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x63ce62b103669bec2783dca7d2acff67f25dc47d,0.1778336,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0x3dc130fa39f186481c606a657be547c4e12c0aba,0.17761735,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xde1bf9d17aeba490ae6fa92ed7aac0341b150f36,0.17702707,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xc73d0d5f0e8c462d3f5779aa306d6f29bf33787f,0.17636273,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xdd49f4b3189e096e33607621f9f7ac5b4689f8d8,0.17613913,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
1,0xf1b5dfc727a516ca9ee45a9b07064d96bb894b13,0xe8d4231e9f0a9533a15609b6942216b8be7eb243,0.175926,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
